entity_id,time_index_colombia,activepower,totalpowerfactor,relativethdvoltage,v1,v2,v3,activeenergyimport
SmartMeter_SM_B10_ARQ,2026-02-16 07:00:00,12475.233333333332,0.9700000000000001,2.3872916666666666,123.87958333333334,123.24000000000001,124.32916666666667,28373262.25
SmartMeter_SM_B10_ARQ,2026-02-16 08:00:00,16819.856,0.9788,2.87656,122.83760000000001,123.5124,124.3592,28388151.04
SmartMeter_SM_B10_ARQ,2026-02-16 09:00:00,17496.891666666666,0.98,3.0762916666666666,122.68833333333333,123.6675,124.55166666666666,28405864.25
SmartMeter_SM_B10_ARQ,2026-02-16 10:00:00,17721.008,0.9823999999999999,3.26108,122.15280000000001,123.22319999999999,123.934,28423277.92
SmartMeter_SM_B10_ARQ,2026-02-16 11:00:00,17508.291666666668,0.9770833333333333,3.1600416666666664,122.85458333333334,123.765,124.82833333333333,28440883.083333332
SmartMeter_SM_B10_ARQ,2026-02-16 12:00:00,19938.288,0.978,3.1400799999999998,122.7932,124.3848,125.37799999999999,28459881.2
SmartMeter_SM_B10_ARQ,2026-02-16 13:00:00,19089.270833333332,0.9758333333333332,3.049,123.8275,124.77458333333334,125.84333333333332,28479510.916666668
SmartMeter_SM_B10_ARQ,2026-02-16 14:00:00,18621.136000000002,0.9815999999999999,3.20628,123.72959999999999,124.1144,124.6868,28498465.84
SmartMeter_SM_B10_ARQ,2026-02-16 15:00:00,20467.883333333335,0.98375,3.201791666666667,123.56166666666667,123.62124999999999,124.68624999999999,28517735.916666668
SmartMeter_SM_B10_ARQ,2026-02-16 16:00:00,21238.354166666668,0.98375,3.249708333333333,123.72083333333335,124.3175,125.18708333333332,28538226.25
SmartMeter_SM_B10_ARQ,2026-02-16 17:00:00,20091.628,0.982,3.2716399999999997,124.46600000000001,124.15559999999999,125.0492,28559345.04
SmartMeter_SM_B10_ARQ,2026-02-16 18:00:00,16757.254166666666,0.975,3.0539166666666664,124.44708333333334,125.08541666666667,125.15249999999999,28578061.583333332
SmartMeter_SM_B10_ARQ,2026-02-16 19:00:00,15335.872,0.9708,2.78068,124.9756,125.6664,125.6792,28593888.72
SmartMeter_SM_B10_ARQ,2026-02-16 20:00:00,11600.716666666667,0.9425,2.3333333333333335,124.45,125.27916666666665,125.37541666666668,28607447.666666668
SmartMeter_SM_B10_ARQ,2026-02-16 21:00:00,7313.64,0.8996000000000001,1.84188,124.8072,126.3668,126.0848,28616702.72
SmartMeter_SM_B10_ARQ,2026-02-16 22:00:00,6223.016666666666,0.9045833333333334,1.7824583333333333,124.56458333333335,125.71791666666667,126.01916666666666,28623411.333333332
SmartMeter_SM_B10_ARQ,2026-02-16 23:00:00,5373.145833333333,0.88625,1.7025833333333333,124.56166666666667,125.89916666666666,125.66708333333334,28629127.0
SmartMeter_SM_B10_ARQ,2026-02-17 00:00:00,5654.184,0.8732,1.56316,125.14959999999999,126.0052,126.39280000000001,28634687.44
SmartMeter_SM_B10_ARQ,2026-02-17 01:00:00,5501.516666666666,0.8775,1.5413333333333332,125.28166666666668,126.42833333333334,126.66791666666667,28640402.833333332
SmartMeter_SM_B10_ARQ,2026-02-17 02:00:00,5718.416,0.8772,1.53508,125.3016,126.47,126.70479999999999,28645714.96
SmartMeter_SM_B10_ARQ,2026-02-17 03:00:00,5092.2625,0.8879166666666666,1.4977083333333334,125.33583333333333,126.59041666666667,126.5675,28651125.916666668
SmartMeter_SM_B10_ARQ,2026-02-17 04:00:00,5468.948,0.8936,1.4679200000000001,124.7844,126.04639999999999,126.22200000000001,28656579.92
SmartMeter_SM_B10_ARQ,2026-02-17 05:00:00,8053.358333333334,0.9208333333333334,1.8001666666666667,123.75625000000001,124.5,124.80083333333333,28662541.166666668
SmartMeter_SM_B10_ARQ,2026-02-17 06:00:00,12226.528,0.9611999999999999,2.41132,123.3416,123.50479999999999,124.35879999999999,28673256.72
SmartMeter_SM_B10_ARQ,2026-02-17 07:00:00,14332.145833333334,0.97375,2.8095833333333338,123.32916666666667,123.60041666666666,124.40291666666667,28686371.083333332
SmartMeter_SM_B10_ARQ,2026-02-17 08:00:00,16440.596,0.9795999999999999,3.1126400000000003,122.486,123.27159999999999,123.5844,28701988.96
SmartMeter_SM_B10_ARQ,2026-02-17 09:00:00,17353.445833333335,0.9791666666666666,3.2584166666666667,122.87291666666665,123.9375,124.63416666666666,28718972.583333332
