entity_id,fecha,KPI03_pico_kw,KPI03_hora_pico,KPI05_CO2_tCO2e,KPI08_LF,KPI09_f4_pct,KPI10_desbalance_pct,KPI11_fp,KPI12_thd_v_pct
SmartMeter_SM_B5_BACH,2026-02-17,65541.768,12.0,0.07365768709417239,0.4879267197683094,11.895368618814917,0.4124222144182694,0.9803048611111111,1.7966684027777777
SmartMeter_SM_B5_BACH,2026-02-18,62858.74399999999,11.0,0.071189431459,0.4939096688052749,12.979837838685643,0.4110846024622523,0.9813034722222223,1.759876527777778
SmartMeter_SM_B5_BACH,2026-02-19,62711.308,11.0,0.07684101098780755,0.5363367001220187,12.884003540294042,0.4540068349341159,0.9829180555555556,1.6725017361111112
SmartMeter_SM_B5_BACH,2026-02-20,63617.344000000005,8.0,0.0733123140095468,0.5026657326865663,12.524080154761766,0.3909241268214004,0.9821791666666666,1.7532608333333333
SmartMeter_SM_B5_BACH,2026-02-21,23224.664,11.0,0.036910830548347665,0.7041072364324027,21.542433560069597,0.4530415472653703,0.9772270833333333,1.3252841666666666
SmartMeter_SM_B5_BACH,2026-02-22,19780.7,19.0,0.030092469216832854,0.6778843024176765,27.84482047581069,0.20531962674886847,0.9668541666666668,2.305065347222222
SmartMeter_SM_B5_BACH,2026-02-23,71917.95599999999,10.0,0.079651341419,0.48192635994827226,11.883205612374644,0.41729922389251345,0.9845909722222222,1.7177300694444444
SmartMeter_SM_B5_BACH,2026-02-24,62943.228,8.0,0.07617066349983953,0.5274257916064721,11.78788618610246,0.4618286574334311,0.9822993055555557,1.798067013888889
SmartMeter_SM_B5_BACH,2026-02-25,65218.50416666667,11.0,0.07535590989316715,0.5037921972255531,13.315992627552738,0.43483727695215074,0.9847305555555556,1.8362874305555554
SmartMeter_SM_B5_BACH,2026-02-26,65513.556,11.0,0.0746807454615,0.49693050242321013,11.693722115966015,0.459322528827522,0.9791166666666667,1.7034104166666666
SmartMeter_SM_B5_BACH,2026-02-27,64305.676,8.0,0.0738749537308811,0.5012238330209331,12.192931326037415,0.4143696129058371,0.9804666666666666,1.7072882638888889
SmartMeter_SM_B5_BACH,2026-02-28,23985.89583333333,11.0,0.03688239392576075,0.6808580404166918,19.74840158664426,0.3982495112148239,0.982536111111111,1.3759105555555555
SmartMeter_SM_B5_BACH,2026-03-01,19806.292,19.0,0.030062706681580228,0.6770703972785796,27.90847153253714,0.4219679671752829,0.9853527777777776,1.1179599999999998
SmartMeter_SM_B5_BACH,2026-03-02,68788.81599999999,10.0,0.08017558905717327,0.5081027311181247,12.106177407344214,0.40697274460807664,0.9887340302767775,1.5608072806033733
SmartMeter_SM_B5_BACH,2026-03-03,69647.39152542374,12.0,0.08054531017482758,0.5037007779083056,12.350711224328064,0.4056575739377915,0.9873660514202133,1.8563206844570381
SmartMeter_SM_B5_BACH,2026-03-04,67906.72711864406,11.0,0.07385827168873271,0.4733662597585036,11.228407727586363,0.3914956773512614,0.9845687749638948,1.9404572451734612
